City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Peleduy,RU,59.6289,112.7406,3.11,91,96,5.82,overcast clouds
350,Nelson Bay,AU,-32.7167,152.15,80.6,44,40,14.97,scattered clouds
351,Semey,KZ,50.4111,80.2275,32.0,93,90,24.61,light rain
352,Narsaq,GL,60.9167,-46.05,42.8,39,75,20.71,broken clouds
353,Westport,US,41.1415,-73.3579,37.4,44,1,3.44,clear sky
354,Ponferrada,ES,42.5466,-6.5962,34.0,99,63,2.33,broken clouds
355,Vypolzovo,RU,57.8767,33.6986,0.55,93,87,8.39,overcast clouds
356,Chicama,PE,-7.8447,-79.1469,73.17,68,100,6.78,overcast clouds
357,Longyearbyen,SJ,78.2186,15.6401,15.8,79,75,13.8,broken clouds
358,Poum,NC,-20.2333,164.0167,80.24,68,0,5.64,clear sky
359,Mosquera,CO,4.7059,-74.2302,57.2,94,40,4.61,scattered clouds
360,Huarmey,PE,-10.0681,-78.1522,71.19,73,100,6.53,overcast clouds
361,Flinders,AU,-34.5833,150.8552,79.0,77,22,1.01,few clouds
362,Iseyin,NG,7.9667,3.6,74.03,92,100,4.54,overcast clouds
363,Gallup,US,35.5281,-108.7426,37.4,32,1,10.36,clear sky
364,Nouadhibou,MR,20.931,-17.0347,60.8,72,0,21.85,clear sky
365,Mackay,AU,-21.15,149.2,93.0,62,40,10.36,scattered clouds
366,Bubaque,GW,11.2833,-15.8333,78.51,53,51,23.53,broken clouds
367,Debre Tabor,ET,11.85,38.0167,45.36,58,100,3.69,overcast clouds
368,Nicoya,CR,10.1483,-85.452,80.6,69,0,9.22,clear sky
369,Mikuni,JP,36.2171,136.1519,46.4,93,75,10.36,light rain
370,Walvis Bay,NA,-22.9575,14.5053,64.0,94,1,5.75,clear sky
371,Hosdurga,IN,13.7981,76.2861,62.53,64,97,4.54,overcast clouds
372,Faya,SA,18.3851,42.4509,48.2,81,40,1.07,scattered clouds
373,Ust-Tsilma,RU,65.441,52.1498,-31.4,81,100,10.02,overcast clouds
374,Vieques,PR,18.425,-65.8329,75.2,94,40,8.05,light rain
375,Maumere,ID,-8.6199,122.2111,84.33,66,32,1.39,scattered clouds
376,Bemidji,US,47.4736,-94.8803,-16.01,76,1,9.22,clear sky
377,Peniche,PT,39.3558,-9.3811,52.0,69,0,8.99,clear sky
378,Coquimbo,CL,-29.9533,-71.3436,59.0,82,0,5.75,clear sky
379,Kavieng,PG,-2.5744,150.7967,85.33,64,29,2.33,scattered clouds
380,Olinda,BR,-8.0089,-34.8553,78.8,73,40,4.61,scattered clouds
381,Bairiki,KI,1.3292,172.9752,84.2,74,75,10.36,broken clouds
382,Esso,RU,55.9333,158.7,23.32,93,100,7.05,light snow
383,Leningradskiy,RU,69.3833,178.4167,-10.28,74,0,5.77,clear sky
384,Necochea,AR,-38.5473,-58.7368,59.0,84,2,11.56,clear sky
385,Gigmoto,PH,13.7796,124.39,81.66,77,84,13.2,broken clouds
386,Pitimbu,BR,-7.4706,-34.8086,78.8,83,20,2.3,few clouds
387,Yantongshan,CN,43.2919,126.0094,7.61,90,97,2.66,overcast clouds
388,Burnie,AU,-41.0667,145.9167,71.01,85,2,5.01,clear sky
389,Taylorville,US,39.5489,-89.2945,15.01,96,90,10.36,light snow
390,Te Anau,NZ,-45.4167,167.7167,75.9,38,0,5.68,clear sky
391,Hinton,CA,53.4001,-117.5857,-2.2,65,100,8.05,light snow
392,Arica,CL,-18.475,-70.3042,71.6,68,0,2.3,clear sky
393,Karrapur,IN,23.95,78.85,50.99,54,0,3.56,clear sky
394,Campo Formoso,BR,-10.5075,-40.3214,76.14,50,99,6.62,overcast clouds
395,Maceio,BR,-9.6658,-35.7353,75.2,94,20,4.61,few clouds
396,Bilibino,RU,68.0546,166.4372,-3.21,79,0,3.6,clear sky
397,Pakala,IN,13.4667,79.1167,64.4,82,40,2.26,mist
398,Isangel,VU,-19.55,169.2667,86.0,79,20,5.75,few clouds
399,Goderich,CA,43.7501,-81.7165,19.4,79,100,18.41,overcast clouds
400,Muros,ES,42.7762,-9.0603,43.0,93,40,3.44,fog
401,Sa Kaeo,TH,13.75,102.3333,82.18,38,10,6.96,clear sky
402,Danshui,CN,22.7984,114.4672,75.0,65,0,6.42,clear sky
403,Ajtos,BG,42.7,27.25,46.4,100,90,8.05,fog
404,Setermoen,NO,68.861,18.3486,24.8,86,90,6.91,light snow
405,Surman,LY,32.7567,12.5716,71.62,22,100,15.12,overcast clouds
406,Talaya,RU,61.3833,152.75,-6.61,86,100,6.2,overcast clouds
407,Jiuquan,CN,39.7432,98.5174,29.98,70,100,1.88,overcast clouds
408,Yanam,IN,16.7333,82.2167,71.6,83,86,10.36,mist
409,Ibb,YE,13.9667,44.1833,55.0,62,36,1.66,scattered clouds
410,Portland,US,45.5234,-122.6762,46.99,87,90,3.44,overcast clouds
411,Kyren,RU,51.6828,102.1408,10.71,82,12,1.88,few clouds
412,Krasnokholmskiy,RU,55.9873,55.0466,-3.26,90,100,14.09,overcast clouds
413,Hovd,MN,48.0056,91.6419,8.02,91,0,1.54,clear sky
414,Anadyr,RU,64.75,177.4833,-9.0,77,20,6.71,fog
415,Kaukauna,US,44.278,-88.272,0.0,42,75,11.5,broken clouds
416,Tadine,NC,-21.55,167.8833,81.63,74,31,3.2,scattered clouds
417,Bonthe,SL,7.5264,-12.505,77.45,82,3,4.47,clear sky
418,Madang,PG,-5.2246,145.7966,88.5,61,66,1.99,broken clouds
419,Kamaishi,JP,39.2667,141.8833,35.6,100,75,3.44,mist
420,Evensk,RU,61.95,159.2333,18.84,85,100,27.11,overcast clouds
421,Vitim,RU,59.4511,112.5578,3.63,91,97,6.73,overcast clouds
422,Tecoanapa,MX,16.5167,-98.75,77.36,73,0,7.16,clear sky
423,Afrikanda,RU,67.4429,32.7828,19.99,96,100,8.14,overcast clouds
424,Praia Da Vitoria,PT,38.7333,-27.0667,60.8,82,20,13.76,few clouds
425,Narasannapeta,IN,18.4167,84.05,68.04,68,0,7.54,clear sky
426,Rundu,NA,-17.9333,19.7667,69.69,81,100,3.96,overcast clouds
427,Pueblo Nuevo,MX,23.3833,-105.3833,46.94,83,13,1.81,few clouds
428,Balkanabat,TM,39.5108,54.3671,49.15,59,100,9.28,overcast clouds
429,San Ignacio,BZ,17.1561,-89.0714,71.6,100,0,6.91,clear sky
430,Santa Cruz,BO,-17.8,-63.1667,77.0,73,0,5.75,clear sky
431,Acaponeta,MX,22.4964,-105.3594,63.57,75,0,0.58,clear sky
432,Avera,US,33.194,-82.5271,39.99,90,90,9.22,light intensity drizzle
433,Ongandjera,NA,-17.8833,15.0667,76.21,37,81,12.53,broken clouds
434,Villa Carlos Paz,AR,-31.4241,-64.4978,73.99,60,0,4.0,clear sky
435,Gold Coast,AU,-28.0,153.4333,91.99,62,86,10.36,overcast clouds
436,Tura,IN,25.5198,90.2201,60.96,56,100,2.13,overcast clouds
437,Beloha,MG,-25.1667,45.05,73.99,95,23,3.09,few clouds
438,Markala,ML,13.7021,-6.0659,76.62,19,100,11.18,overcast clouds
439,Kuching,MY,1.55,110.3333,75.2,100,40,3.44,moderate rain
440,Shelburne,CA,44.0787,-80.2041,16.0,85,100,12.12,overcast clouds
441,Kaduqli,SD,11.0167,29.7167,57.85,35,83,7.76,broken clouds
442,Waingapu,ID,-9.6567,120.2641,85.14,68,25,8.21,scattered clouds
443,Abha,SA,18.2164,42.5053,48.2,81,40,0.58,scattered clouds
444,Quatre Cocos,MU,-20.2078,57.7625,77.0,88,40,4.61,light rain
445,Chapleau,CA,47.8405,-83.4034,3.2,85,75,2.3,broken clouds
446,Adeje,ES,28.1227,-16.726,60.8,67,20,5.75,few clouds
447,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.2,59,40,11.18,scattered clouds
448,Kargasok,RU,59.0556,80.8572,32.7,96,100,14.27,overcast clouds
449,Sabha,LY,27.0377,14.4283,58.6,31,0,13.22,clear sky
450,Chimbote,PE,-9.0853,-78.5783,71.02,75,100,6.42,overcast clouds
451,Morros,BR,-9.4467,-46.3003,71.89,90,100,1.36,moderate rain
452,Mnogovershinnyy,RU,53.9353,139.9242,-0.18,93,100,7.63,light snow
453,Taoudenni,ML,22.6783,-3.9836,59.02,37,54,9.71,broken clouds
454,Never,FR,46.9896,3.159,50.0,94,100,3.0,overcast clouds
455,Falam,MM,22.9167,93.6833,56.5,37,0,1.92,clear sky
456,Iqaluit,CA,63.7506,-68.5145,24.8,74,90,9.22,overcast clouds
457,Byron Bay,AU,-28.65,153.6167,89.6,61,100,10.36,overcast clouds
458,Nacala,MZ,-14.5428,40.6728,75.49,93,100,3.0,overcast clouds
459,Solnechnyy,RU,50.7214,136.6319,1.27,88,100,6.17,overcast clouds
460,Innisfail,AU,-17.5333,146.0333,86.47,69,100,6.8,overcast clouds
461,Vestmannaeyjar,IS,63.4427,-20.2734,38.37,76,0,27.38,clear sky
462,Am Timan,TD,11.0297,20.2827,62.74,28,49,7.83,scattered clouds
463,Kaliningrad,RU,54.7065,20.511,21.99,84,0,2.24,clear sky
464,Butler,US,39.4501,-84.5666,28.0,63,20,6.91,few clouds
465,Hoi An,VN,15.8794,108.335,75.2,78,75,3.44,broken clouds
466,Tonantins,BR,-2.8731,-67.8022,74.91,95,100,1.16,light rain
467,Okhotsk,RU,59.3833,143.3,2.28,86,94,20.4,overcast clouds
468,Abashiri,JP,44.0213,144.2697,19.99,86,75,6.91,light snow
469,Dijkot,PK,31.2167,72.9833,49.62,52,0,1.41,clear sky
470,Arawa,PG,-6.2132,155.5367,88.12,65,44,6.6,light rain
471,Copiapo,CL,-27.3667,-70.3333,60.8,82,90,12.66,overcast clouds
472,Olafsvik,IS,64.8945,-23.7142,33.49,84,24,16.08,few clouds
473,Havoysund,NO,70.9963,24.6622,27.46,94,100,23.38,light snow
474,Kattivakkam,IN,13.2167,80.3167,71.6,83,20,2.3,mist
475,Houston,US,29.7633,-95.3633,61.0,72,20,10.36,few clouds
476,Kutum,SD,14.2,24.6667,46.17,54,1,7.47,clear sky
477,Kindu,CD,-2.95,25.95,70.5,92,91,1.54,overcast clouds
478,Sabang,ID,5.8933,95.3214,82.54,75,13,18.12,few clouds
479,Menongue,AO,-14.6585,17.691,65.3,93,100,5.64,light rain
480,Saint-Pierre,RE,-21.3393,55.4781,78.8,69,20,6.91,light rain
481,Caravelas,BR,-17.7125,-39.2481,78.15,86,100,10.42,overcast clouds
482,Chippewa Falls,US,44.9369,-91.3929,-5.8,59,1,10.36,clear sky
483,Pozo Colorado,PY,-23.4923,-58.7972,69.01,64,0,5.39,clear sky
484,Sri Aman,MY,1.2376,111.4621,78.8,94,40,1.54,scattered clouds
485,Oeiras,BR,-7.0253,-42.1311,73.42,80,94,1.32,overcast clouds
486,Rudbar,AF,30.15,62.6,52.54,38,0,4.21,clear sky
487,Birnin Kebbi,NG,12.4539,4.1975,72.05,21,3,9.55,clear sky
488,Los Llanos De Aridane,ES,28.6585,-17.9182,60.8,63,0,4.61,clear sky
489,Arman,RU,59.7,150.1667,12.54,87,100,15.52,overcast clouds
490,Troitsko-Pechorsk,RU,62.7084,56.1964,-17.43,88,100,11.36,light snow
491,Gao,ML,16.6362,1.637,72.32,19,100,10.11,overcast clouds
492,Kampot,KH,10.6167,104.1833,75.2,94,40,2.3,scattered clouds
493,Bolobo,CD,-2.1667,16.2333,74.19,84,80,1.97,broken clouds
494,Hofn,IS,64.2539,-15.2082,32.36,92,91,19.08,light snow
495,Southampton,GB,50.904,-1.4043,39.99,91,100,3.0,overcast clouds
496,Kyaikkami,MM,16.08,97.5675,79.36,67,0,3.62,clear sky
497,Ndele,CF,8.4109,20.6473,67.48,24,12,10.16,few clouds
498,Kendari,ID,-3.945,122.4989,83.73,74,100,1.68,overcast clouds
499,Penzance,GB,50.1186,-5.5371,37.0,87,38,8.05,scattered clouds
500,Tual,ID,-5.6667,132.75,83.52,78,100,19.22,moderate rain
501,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,93,90,31.07,snow
502,Vestmanna,FO,62.1564,-7.1664,33.8,64,20,18.41,few clouds
503,Gorom-Gorom,BF,14.4439,-0.2361,76.42,19,100,10.09,overcast clouds
504,Santa Rosa,PH,14.3122,121.1114,88.0,62,20,9.22,few clouds
505,Acarau,BR,-2.8856,-40.12,78.1,85,33,10.94,scattered clouds
506,Saint Anthony,US,45.0205,-93.218,-7.6,59,1,11.5,clear sky
507,Arcachon,FR,44.5875,-1.0519,44.6,70,40,5.75,scattered clouds
508,Tatawin,TN,32.9297,10.4518,69.8,17,100,4.61,overcast clouds
509,San Juan,AR,-31.5375,-68.5364,83.82,37,0,12.62,clear sky
510,Meridian,US,43.6121,-116.3915,48.2,43,90,6.91,overcast clouds
511,Kruisfontein,ZA,-34.0033,24.7314,64.99,86,1,1.99,clear sky
512,Awbari,LY,26.5921,12.7805,61.16,28,0,13.31,clear sky
513,Labrea,BR,-7.2586,-64.7981,75.07,94,98,1.19,overcast clouds
514,Coos Bay,US,43.3665,-124.2179,48.99,93,90,4.61,overcast clouds
515,Tessalit,ML,20.1986,1.0114,68.63,22,100,8.72,overcast clouds
516,Hwange,ZW,-18.3693,26.5019,68.32,95,99,2.53,light rain
517,Luganville,VU,-15.5333,167.1667,84.61,66,34,8.1,scattered clouds
518,Slavsk,RU,55.0425,21.677,6.13,93,0,2.59,clear sky
519,Indianola,US,41.3581,-93.5574,3.0,72,22,4.92,few clouds
520,Phan Thiet,VN,10.9333,108.1,83.08,56,89,4.76,overcast clouds
521,Atbasar,KZ,51.8,68.3333,9.59,93,100,26.04,overcast clouds
522,Erenhot,CN,43.6475,111.9767,7.18,90,0,6.35,clear sky
523,Rabo De Peixe,PT,37.8,-25.5833,59.0,88,75,19.57,broken clouds
524,Joinville,BR,-26.3044,-48.8456,73.0,94,20,1.14,few clouds
525,Ayan,RU,56.45,138.1667,0.16,90,100,14.0,overcast clouds
526,Oktyabrskoye,RU,43.0645,44.7417,32.0,93,86,4.47,overcast clouds
527,Maroantsetra,MG,-15.4333,49.7333,74.16,87,82,3.44,broken clouds
528,Port-Gentil,GA,-0.7193,8.7815,80.82,83,100,13.06,overcast clouds
529,Muisne,EC,0.6,-80.0333,78.33,87,98,3.09,overcast clouds
530,Martapura,ID,-3.4167,114.85,82.4,83,75,2.3,broken clouds
531,Codajas,BR,-3.8367,-62.0569,75.13,96,100,1.1,overcast clouds
532,Bull Savanna,JM,17.8868,-77.5902,73.98,88,10,13.27,clear sky
533,Kloulklubed,PW,7.0419,134.2556,82.4,89,75,14.97,broken clouds
534,Angul,IN,20.85,85.1,61.45,61,0,3.11,clear sky
535,Taree,AU,-31.9,152.4667,82.4,47,40,8.05,scattered clouds
536,Grindavik,IS,63.8424,-22.4338,33.8,60,0,18.41,clear sky
537,Sola,VU,-13.8833,167.55,82.06,74,20,6.02,few clouds
538,Kalkar,DE,51.7333,6.3,30.99,95,100,26.19,snow
539,Omboue,GA,-1.5746,9.2618,78.49,85,100,8.14,overcast clouds
540,Kavaratti,IN,10.5669,72.642,81.46,59,57,8.57,broken clouds
541,El Bagre,CO,7.5927,-74.8086,78.01,87,100,0.27,overcast clouds
542,Amberley,US,39.2048,-84.428,28.99,63,20,6.91,few clouds
543,Sergeyevka,KZ,53.88,67.4158,11.14,93,100,27.2,overcast clouds
544,Aleksandrov Gay,RU,50.147,48.5704,17.2,89,71,14.88,broken clouds
545,Hailar,CN,49.2,119.7,-10.41,86,0,4.74,clear sky
546,Mount Gambier,AU,-37.8333,140.7667,64.4,55,90,14.97,overcast clouds
547,Magistralnyy,RU,56.1725,107.4458,8.13,93,100,7.14,light snow
548,Gogrial,SS,8.5332,28.1004,59.67,32,0,6.46,clear sky
549,Sinnamary,GF,5.3833,-52.95,77.22,87,98,13.56,overcast clouds
550,Kahului,US,20.8947,-156.47,77.0,50,40,11.5,scattered clouds
551,Matara,LK,5.9485,80.5353,75.47,86,65,4.7,broken clouds
552,Lakes Entrance,AU,-37.8811,147.981,73.99,57,30,5.99,scattered clouds
553,Lieksa,FI,63.3167,30.0167,10.44,95,92,8.57,overcast clouds
554,Ponazyrevo,RU,58.3578,46.3142,-6.07,90,100,9.55,overcast clouds
555,Colares,PT,38.7992,-9.4469,52.0,76,11,20.0,few clouds
556,San Cristobal,VE,7.7669,-72.225,65.98,89,100,1.61,overcast clouds
557,Morondava,MG,-20.2833,44.2833,79.57,82,63,7.83,broken clouds
558,Noshiro,JP,40.2039,140.0242,33.8,100,75,4.61,light snow
559,Muana,BR,-1.5283,-49.2167,76.75,92,31,5.99,scattered clouds
560,Suffolk,US,40.8668,-72.7996,37.99,56,1,3.44,clear sky
561,Nishihara,JP,26.1842,127.7558,71.6,56,40,9.22,scattered clouds
562,Wanning,CN,18.8003,110.3967,74.28,68,16,5.32,few clouds
563,Ukiah,US,39.1502,-123.2078,57.2,58,1,3.44,clear sky
564,Spas-Klepiki,RU,55.1347,40.1767,-5.15,90,97,9.01,overcast clouds
565,Belyy Yar,RU,53.6039,91.3903,3.2,85,2,2.24,smoke
566,Katikati,NZ,-37.55,175.9167,72.0,59,50,8.01,scattered clouds
567,Sandovo,RU,58.4602,36.4128,-1.21,92,100,8.25,overcast clouds
568,Bereda,ES,43.2686,-7.5406,34.0,100,71,1.01,broken clouds
569,Acurenam,GQ,1.0322,10.6488,69.04,99,90,3.42,overcast clouds
570,Margate,GB,51.3813,1.3862,36.0,86,100,8.01,light rain
571,Emba,KZ,48.8264,58.1442,10.87,94,87,10.2,overcast clouds
572,Karimnagar,IN,18.4333,79.15,69.3,45,26,5.3,scattered clouds
573,Poronaysk,RU,49.2167,143.1167,2.93,88,6,2.73,clear sky
574,Annonay,FR,45.2397,4.6708,48.99,76,90,9.22,overcast clouds
575,Gushikawa,JP,26.3544,127.8686,71.6,78,75,8.05,broken clouds
576,Barra Do Garcas,BR,-15.89,-52.2567,73.54,90,100,3.83,overcast clouds
577,Lumphat,KH,13.4878,106.9816,83.98,47,76,7.54,broken clouds
578,Bustamante,MX,26.5333,-100.5,59.85,32,0,2.39,clear sky
579,Lugovoy,KZ,42.9472,72.7644,38.34,80,100,2.55,moderate rain
580,Tingo Maria,PE,-9.2895,-76.0088,71.17,84,98,1.05,overcast clouds
581,Kidal,ML,18.4411,1.4078,70.12,20,100,10.63,overcast clouds
582,Yar-Sale,RU,66.8333,70.8333,-22.02,87,100,18.19,overcast clouds
583,North Bay,CA,46.3168,-79.4663,17.01,85,90,8.05,light snow
584,Livramento,BR,-3.0254,-60.1803,77.0,100,0,1.14,light rain
585,Bintulu,MY,3.1667,113.0333,80.6,89,40,4.05,scattered clouds
586,Watsa,CD,3.0372,29.5355,60.42,35,79,1.66,broken clouds
587,Ghelari,RO,45.7167,22.7833,41.67,77,50,3.33,scattered clouds
588,Agirish,RU,61.9247,63.0231,-16.37,89,100,12.71,light snow
589,Ust-Koksa,RU,50.2696,85.6108,20.61,88,87,3.44,overcast clouds
590,Antsohihy,MG,-14.8796,47.9875,73.92,93,58,1.52,broken clouds
591,Camana,PE,-16.6228,-72.7111,71.37,80,100,3.74,overcast clouds
592,Neyshabur,IR,36.2133,58.7958,44.94,58,100,1.34,overcast clouds
593,Dongsheng,CN,39.8161,109.9776,21.38,75,0,9.82,clear sky
594,Talcahuano,CL,-36.7167,-73.1167,59.0,88,90,4.61,overcast clouds
595,Palma Di Montechiaro,IT,37.1926,13.765,55.99,56,100,1.99,overcast clouds
596,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,74.16,96,100,1.25,overcast clouds
597,Lianran,CN,24.9227,102.485,57.0,76,90,11.18,overcast clouds
598,Cam Ranh,VN,11.9214,109.1591,78.8,65,75,10.36,broken clouds
599,Maniitsoq,GL,65.4167,-52.9,31.95,81,0,21.74,clear sky
600,Sibu,MY,2.3,111.8167,78.8,89,40,1.14,light rain
601,Kozhva,RU,65.1073,57.0459,-30.86,83,100,11.23,overcast clouds
602,Choya,RU,52.0108,86.5467,25.27,93,27,4.83,scattered clouds
603,Yambio,SS,4.5721,28.3955,62.65,29,22,4.65,few clouds
604,Shanting,CN,35.0753,117.4578,45.77,55,38,12.46,scattered clouds
605,College,US,64.8569,-147.8028,-5.8,71,90,1.32,light snow
606,Zelenoborskiy,RU,66.845,32.3622,19.99,95,100,8.1,overcast clouds
607,Mama,RU,58.3106,112.8986,3.25,86,100,6.46,overcast clouds
608,Shubarshi,KZ,48.5872,57.1869,11.89,94,91,9.69,overcast clouds
609,Letka,RU,59.6011,49.4232,-8.97,89,100,9.98,snow
610,Krasnoye,UA,49.9145,24.6134,17.6,86,75,13.42,broken clouds
611,Abomsa,ET,9.9833,39.9833,59.56,84,93,4.94,overcast clouds
612,Khandyga,RU,62.6667,135.6,-20.18,85,96,1.7,overcast clouds
613,Inirida,CO,3.8653,-67.9239,74.73,96,100,2.66,overcast clouds
614,Tres Arroyos,AR,-38.3739,-60.2798,60.51,78,23,14.52,few clouds
615,Ouadda,CF,8.0777,22.4007,60.24,31,26,6.46,scattered clouds
616,Payakumbuh,ID,-0.2202,100.6308,79.59,67,100,2.75,overcast clouds
617,Varhaug,NO,58.6147,5.6457,12.0,78,0,8.46,clear sky
618,Mkokotoni,TZ,-5.8767,39.2547,78.94,81,62,8.12,broken clouds
619,Asau,RO,46.4333,26.4,27.0,73,100,3.22,light snow
620,Moss Point,US,30.4116,-88.5345,50.0,93,90,4.61,overcast clouds
621,Cockburn Town,TC,21.4612,-71.1419,77.31,77,0,22.88,clear sky
622,Kroya,ID,-7.6331,109.2461,87.42,61,3,0.67,clear sky
623,Ninghai,CN,29.2892,121.4247,66.0,77,42,1.01,scattered clouds
624,Guarapari,BR,-20.6667,-40.4975,82.0,88,90,5.75,overcast clouds
625,Urzhum,RU,57.1141,49.9996,-6.83,90,100,10.92,overcast clouds
626,Surt,LY,31.2089,16.5887,65.03,36,99,17.45,overcast clouds
627,Rincon,US,32.296,-81.2354,48.2,93,90,11.5,mist
628,Xining,CN,36.6167,101.7667,28.31,61,77,2.35,broken clouds
629,Putina,PE,-15.4667,-69.4333,46.22,76,44,9.86,scattered clouds
630,Aleppo,SY,36.25,37.5,48.0,76,0,8.81,clear sky
631,Fort Nelson,CA,58.8053,-122.7002,-23.8,76,1,2.3,clear sky
632,Linjiang,CN,41.8069,126.9078,21.27,78,0,3.04,clear sky
633,Sardhana,IN,29.15,77.6167,53.74,62,0,9.42,clear sky
634,Mayo,US,38.8876,-76.5119,42.8,60,1,6.24,clear sky
635,Namatanai,PG,-3.6667,152.4333,85.21,67,87,6.6,overcast clouds
636,Amarante Do Maranhao,BR,-5.5667,-46.7422,71.33,85,34,0.83,scattered clouds
637,Aksha,RU,50.2814,113.2867,2.07,85,100,3.85,overcast clouds
638,Regen,DE,48.9667,13.1333,33.01,87,94,2.62,overcast clouds
639,Kismayo,SO,-0.3582,42.5454,75.58,86,0,11.86,clear sky
640,Najran,SA,17.4924,44.1277,57.2,54,0,2.71,clear sky
641,Ghugus,IN,19.9333,79.1333,65.32,33,51,6.6,broken clouds
642,Zapolyarnyy,RU,69.4154,30.8136,24.8,74,90,23.02,snow
643,Agueda,PT,40.5772,-8.4444,45.0,84,20,1.01,few clouds
644,Malangwa,NP,26.8568,85.5581,61.97,56,0,2.68,clear sky
645,Bonavista,CA,48.6499,-53.1147,37.99,100,93,9.22,overcast clouds
646,Jishou,CN,28.3167,109.7167,56.25,78,100,1.86,overcast clouds
647,Busing,PH,13.1514,122.9714,80.94,78,6,5.82,clear sky
648,Esna,EG,25.2934,32.554,55.4,71,0,4.0,clear sky
649,Waupun,US,43.6333,-88.7296,3.2,71,1,6.91,clear sky
650,The Valley,AI,18.217,-63.0578,78.8,78,40,11.5,scattered clouds
651,Tiarei,PF,-17.5333,-149.3333,86.0,65,20,13.8,few clouds
652,Sarab,IR,38.6066,44.9883,33.19,86,0,2.04,clear sky
653,Terrace,CA,54.5163,-128.6035,30.2,100,75,2.3,light snow
654,Langenburg,DE,49.2544,9.8458,41.0,93,90,11.5,overcast clouds
655,Chapais,CA,49.7834,-74.8492,8.6,85,20,6.91,few clouds
656,Filadelfia,US,39.9523,-75.1638,37.99,56,75,2.53,broken clouds
657,Nakusp,CA,50.2499,-117.8023,30.2,93,80,2.3,broken clouds
658,Odienne,CI,9.51,-7.5692,73.38,27,66,2.8,broken clouds
659,Songea,TZ,-10.6833,35.65,64.72,98,100,1.97,overcast clouds
660,Luanda,AO,-8.8368,13.2343,78.8,83,75,5.75,broken clouds
661,Bosobolo,CD,4.1833,19.9,67.28,36,9,1.7,clear sky
662,San Pedro,PH,14.35,121.0167,87.8,62,20,9.22,few clouds
663,Eyl,SO,7.9803,49.8164,74.7,81,52,12.57,broken clouds
664,Lodja,CD,-3.4833,23.4333,71.4,88,100,1.79,light rain
665,Zhaozhou,CN,45.6833,125.3167,1.49,90,1,7.67,clear sky
666,Hare Bay,CA,48.8499,-54.0148,37.4,87,90,19.57,overcast clouds
667,Tocopilla,CL,-22.092,-70.1979,67.82,67,13,1.95,few clouds
668,Zalantun,CN,48.0,122.7167,2.03,82,0,9.78,clear sky
669,Jining,CN,35.405,116.5814,47.44,52,82,14.27,broken clouds
670,Ural,RU,55.9078,94.7464,20.25,95,100,5.86,overcast clouds
671,Aripuana,BR,-9.1667,-60.6333,71.98,99,100,2.15,overcast clouds
672,Sangar,RU,63.9242,127.4739,-30.32,80,13,10.83,few clouds
673,Apatity,RU,67.5641,33.4031,19.0,92,100,9.69,light snow
674,Parabel,RU,58.6978,81.4825,31.71,97,100,13.24,overcast clouds
675,Tomatlan,MX,19.9333,-105.25,66.51,91,0,2.06,clear sky
676,Taltal,CL,-25.4,-70.4833,63.68,76,6,1.59,clear sky
677,Gat,IL,31.61,34.7642,54.0,100,0,1.9,clear sky
678,Kanchanaburi,TH,14.6333,99.1,88.02,33,8,0.76,clear sky
679,Dwarka,IN,22.2394,68.9678,69.17,51,0,15.01,clear sky
680,Buta,CD,2.7858,24.73,64.45,50,10,2.37,clear sky
681,Praya,CV,14.9215,-23.5087,68.0,60,75,23.02,broken clouds
682,Maningrida,AU,-12.0667,134.2667,84.25,70,100,13.27,light rain
683,Bayamo,CU,20.3792,-76.6433,77.0,88,20,8.05,few clouds
684,Olga,RU,43.7444,135.2892,14.04,77,0,15.39,clear sky
685,Maralal,KE,1.0968,36.698,56.01,87,1,3.74,clear sky
686,Kalabo,ZM,-14.97,22.6814,66.78,95,100,6.26,moderate rain
687,Andenes,NO,69.3143,16.1194,33.8,69,100,18.41,light snow
688,Eureka,US,40.8021,-124.1637,46.99,85,25,3.0,scattered clouds
